borrower_id,first_name,last_name,age,gender,marital_status,distance_from_branch_miles,education_level,occupation_sector,num_previous_lenders,total_employment_years,account_open_date,default_flag
2806,Richard,Taylor,24,Male,Married,22,No Degree,Human Resources,1,1,2023-01-01,1
2808,Barbara,Martin,26,Female,Divorced,1,Some College,Life Sciences,3,5,2022-01-01,0
2809,Thomas,Hernandez,37,Male,Divorced,20,Bachelor's,Life Sciences,2,7.7,2022-01-01,0
2811,Michael,Brown,34,Male,Married,9,Bachelor's,Medical,0,2,2023-01-01,1
2812,Steven,Williams,28,Male,Married,16,No Degree,Life Sciences,8,4,2022-01-01,0
2813,John,Jones,47,Male,Married,2,Master's,Marketing,7,4,2023-01-01,0
2814,David,Johnson,35,Male,Married,17,Master's,Life Sciences,3,16.5,2016-12-31,0
2815,Richard,Brown,32,Male,Married,1,Doctoral/Professional,Life Sciences,1,10,2014-01-01,0
2816,Donald,Miller,36,Male,Single,23,Bachelor's,Life Sciences,0,11,2015-01-01,0
2818,Emily,Gonzalez,44,Female,Married,10,Bachelor's,Marketing,2,15,2020-12-31,0
2819,Donald,Taylor,37,Male,Divorced,9,Master's,Medical,1,9,2015-01-01,0
2820,Donna,Jackson,43,Female,Divorced,2,Some College,Medical,1,6.6,2019-01-01,0
2821,Charles,Johnson,41,Male,Single,4,Bachelor's,Marketing,1,8.8,2016-01-01,1
2826,Mark,Johnson,45,Male,Single,4,No Degree,Medical,3,5.5,2024-01-01,1
2829,Patricia,Martin,38,Female,Single,16,Bachelor's,Life Sciences,2,8.8,2020-12-31,0
2830,Sarah,Taylor,30,Female,Married,22,Bachelor's,Life Sciences,4,7,2019-01-01,1
2831,Patricia,Williams,43,Female,Married,26,Master's,Life Sciences,2,5.5,2023-01-01,1
2832,Karen,Williams,54,Female,Divorced,11,Master's,Medical,3,28.6,2009-12-31,0
2834,Linda,Brown,32,Female,Single,1,Master's,Life Sciences,2,10,2020-01-01,0
2835,Joseph,Moore,27,Male,Single,3,Master's,Medical,0,5,2020-01-01,0
2836,Matthew,Miller,24,Male,Single,9,Bachelor's,Medical,2,4.4,2024-01-01,1
2837,Richard,Taylor,38,Male,Married,6,Master's,Life Sciences,2,11,2016-01-01,0
2838,Joseph,Jackson,28,Male,Divorced,6,Bachelor's,Life Sciences,1,3,2020-12-31,0
2839,Elizabeth,Moore,39,Female,Single,6,Bachelor's,Life Sciences,4,9,2022-01-01,0
2840,Kimberly,Wilson,28,Female,Single,3,Bachelor's,Technical Degree,5,8,2019-01-01,1
2841,Michael,Jackson,33,Male,Divorced,1,Some College,Medical,1,1.1,2023-01-01,0
2842,Daniel,Anderson,34,Male,Single,8,Master's,Life Sciences,1,10,2014-01-01,0
2843,Anthony,Brown,36,Male,Single,9,Master's,Life Sciences,7,10,2019-01-01,1
2845,Paul,Gonzalez,37,Male,Divorced,16,Master's,Marketing,4,9,2023-01-01,0
2846,Steven,Hernandez,36,Male,Married,9,Master's,Life Sciences,1,5,2019-01-01,0
2847,Elizabeth,Moore,51,Female,Married,3,Bachelor's,Technical Degree,2,16.5,2022-01-01,0
2848,Kenneth,Anderson,32,Male,Single,2,Bachelor's,Other,1,6,2017-12-31,0
2849,Daniel,Hernandez,39,Male,Married,7,Some College,Medical,1,21,2003-01-01,0
2850,Kimberly,Hernandez,32,Female,Divorced,3,Bachelor's,Life Sciences,1,12.1,2012-12-31,0
2852,Margaret,Hernandez,27,Female,Single,15,Some College,Life Sciences,0,11,2015-01-01,0
2854,Andrew,Moore,32,Male,Single,19,Bachelor's,Marketing,8,9.9,2019-01-01,1
2855,Susan,Gonzalez,24,Female,Married,3,Bachelor's,Life Sciences,1,1,2023-01-01,0
2856,Paul,Rodriguez,29,Male,Married,20,Bachelor's,Life Sciences,3,13.2,2023-01-01,1
2858,Sandra,Gonzalez,50,Female,Married,1,Bachelor's,Life Sciences,3,30.8,2016-01-01,0
2859,James,Johnson,35,Male,Divorced,10,Bachelor's,Other,1,3,2020-12-31,0
2860,Thomas,Martin,35,Male,Single,9,Master's,Medical,1,10,2014-01-01,0
2861,James,Taylor,19,Male,Single,22,No Degree,Technical Degree,1,3.3,2020-12-31,1
2862,Barbara,Martinez,36,Female,Married,24,Master's,Life Sciences,7,12.1,2015-01-01,0
2863,James,Martinez,37,Male,Married,6,No Degree,Medical,4,9,2016-12-31,1
2864,Jessica,Miller,30,Female,Divorced,3,Bachelor's,Medical,1,1,2023-01-01,0
2865,Lisa,Smith,41,Female,Divorced,22,Bachelor's,Life Sciences,3,12,2017-12-31,0
2869,William,Brown,34,Male,Divorced,9,Some College,Medical,2,13,2020-12-31,0
2870,Patricia,Anderson,28,Female,Single,1,Some College,Life Sciences,7,10,2016-12-31,1
2874,Jessica,Davis,29,Female,Married,12,No Degree,Medical,8,7.7,2020-01-01,0
2875,Charles,Martinez,26,Male,Single,24,Bachelor's,Life Sciences,5,6,2020-01-01,1
2876,Jennifer,Jackson,38,Female,Married,2,Some College,Medical,1,8,2016-01-01,1
2879,Lisa,Thomas,34,Female,Married,6,Bachelor's,Life Sciences,3,5,2023-01-01,0
2880,David,Thomas,50,Male,Married,24,Bachelor's,Life Sciences,3,22,2012-01-01,0
2881,Emily,Brown,30,Female,Divorced,15,Master's,Medical,5,9,2019-01-01,0
2882,Kenneth,Martinez,39,Male,Single,9,Bachelor's,Life Sciences,9,9.9,2019-01-01,0
2883,John,Jackson,25,Male,Divorced,19,Bachelor's,Other,1,7.7,2016-12-31,0
2884,Matthew,Williams,37,Male,Divorced,6,Master's,Human Resources,4,7,2020-12-31,1
2885,John,Hernandez,40,Male,Divorced,2,No Degree,Technical Degree,0,4.4,2020-12-31,0
2887,Anthony,Brown,16,Male,Single,5,Some College,Life Sciences,1,0,2024-01-01,0
2888,Joseph,Martin,38,Male,Married,10,No Degree,Medical,0,3,2022-01-01,0
2889,Mary,Gonzalez,33,Female,Single,1,Bachelor's,Marketing,1,11,2014-01-01,0
2890,John,Martinez,28,Male,Single,2,Master's,Life Sciences,2,5,2024-01-01,1
2892,Christopher,Moore,28,Male,Single,1,Bachelor's,Technical Degree,2,5.5,2020-12-31,0
2893,Emily,Jones,41,Female,Married,7,Some College,Technical Degree,1,10,2014-01-01,0
2895,Joseph,Jones,29,Male,Married,2,Bachelor's,Life Sciences,6,7,2022-01-01,1
2896,John,Gonzalez,34,Male,Married,29,Bachelor's,Medical,4,10,2016-01-01,0
2897,Mark,Martin,31,Male,Divorced,3,Some College,Human Resources,3,7,2020-01-01,0
2899,Jennifer,Davis,44,Female,Divorced,18,Bachelor's,Medical,2,19,2014-01-01,0
2900,Anthony,Martinez,26,Male,Divorced,1,Some College,Life Sciences,1,3,2020-12-31,0
2901,Matthew,Jones,53,Male,Divorced,1,Master's,Medical,2,34.1,2016-12-31,1
2902,William,Hernandez,44,Male,Married,1,Master's,Life Sciences,2,11,2022-01-01,0
2903,Robert,Thomas,35,Male,Married,6,No Degree,Life Sciences,0,4,2020-12-31,0
2905,Kimberly,Gonzalez,35,Female,Married,18,Bachelor's,Medical,1,5.5,2019-01-01,0
2906,Sarah,Williams,27,Female,Married,23,No Degree,Medical,1,9,2015-01-01,1
2907,Matthew,Taylor,29,Male,Divorced,13,Master's,Medical,2,9,2020-12-31,0
2908,Anthony,Jones,29,Male,Divorced,13,Master's,Medical,2,9.9,2020-12-31,1
2909,William,Thomas,36,Male,Single,1,Bachelor's,Life Sciences,4,20,2023-01-01,0
2910,Kimberly,Miller,26,Female,Married,5,Some College,Medical,1,8,2016-01-01,1
2911,Donald,Gonzalez,46,Male,Married,10,Bachelor's,Life Sciences,4,31.9,2001-12-31,0
2912,Andrew,Miller,22,Male,Divorced,9,Bachelor's,Life Sciences,1,1,2023-01-01,0
2913,Kimberly,Martin,23,Female,Single,26,No Degree,Medical,1,6,2017-12-31,1
2914,Steven,Davis,29,Male,Divorced,26,No Degree,Life Sciences,1,5.5,2019-01-01,0
2915,Joseph,Williams,45,Male,Married,28,Bachelor's,Technical Degree,4,8.8,2019-01-01,0
2916,Sarah,Wilson,29,Female,Single,8,Some College,Medical,9,8,2020-12-31,0
2917,Lisa,Jackson,31,Female,Single,29,Master's,Medical,1,14,2011-01-01,1
2918,Robert,Brown,50,Male,Married,8,Master's,Medical,2,12.1,2016-01-01,1
2919,Margaret,Wilson,18,Female,Single,10,Bachelor's,Medical,1,0,2024-01-01,0
2920,Daniel,Lopez,30,Male,Divorced,13,Master's,Life Sciences,2,8,2019-01-01,0
2921,Susan,Hernandez,16,Female,Single,14,Bachelor's,Medical,1,0,2024-01-01,0
2922,Daniel,Martin,36,Male,Single,3,Master's,Life Sciences,8,20.9,2023-01-01,0
2923,Mary,Martinez,27,Female,Married,1,Some College,Life Sciences,1,9,2015-01-01,0
2925,Kenneth,Anderson,46,Male,Single,2,Some College,Technical Degree,5,7.7,2023-01-01,0
2926,Donna,Jones,25,Female,Married,2,Master's,Life Sciences,0,4.4,2020-12-31,0
2927,Sandra,Johnson,34,Female,Married,11,Master's,Marketing,4,8,2017-12-31,1
2928,Joseph,Miller,34,Male,Married,2,Some College,Medical,1,10,2014-01-01,0
2929,Daniel,Jones,44,Male,Divorced,24,Bachelor's,Life Sciences,3,20.9,2023-01-01,1
2931,John,Davis,41,Male,Married,9,Master's,Life Sciences,2,7,2019-01-01,1
2934,Christopher,Brown,35,Male,Divorced,2,Some College,Life Sciences,5,18.7,2023-01-01,0
2935,Karen,Anderson,33,Female,Married,4,Master's,Medical,6,7.7,2020-12-31,0
2936,Ashley,Smith,38,Female,Single,29,Doctoral/Professional,Life Sciences,1,11,2014-01-01,0
2937,Christopher,Miller,40,Male,Single,29,Bachelor's,Medical,4,16,2023-01-01,0
2938,Paul,Miller,48,Male,Married,1,Bachelor's,Medical,2,5.5,2020-12-31,0
2940,Steven,Rodriguez,31,Male,Single,1,Master's,Other,3,6.6,2020-12-31,0
2941,Paul,Thomas,27,Male,Single,9,Bachelor's,Marketing,1,7,2016-12-31,0
2942,Kenneth,Jones,25,Male,Married,1,No Degree,Technical Degree,5,6,2022-01-01,0
2943,Mary,Gonzalez,36,Female,Married,5,Master's,Life Sciences,4,9,2020-12-31,0
2944,Andrew,Taylor,56,Male,Married,15,Master's,Life Sciences,2,23,2022-01-01,0
2945,John,Rodriguez,32,Male,Married,1,Some College,Medical,1,5.5,2019-01-01,0
2946,Elizabeth,Johnson,57,Female,Married,2,Master's,Human Resources,9,33,2020-12-31,0
2947,Karen,Miller,35,Female,Divorced,2,Master's,Life Sciences,2,16,2023-01-01,0
2948,Donna,Rodriguez,43,Female,Married,4,Bachelor's,Life Sciences,4,9,2019-01-01,0
2950,James,Williams,34,Male,Married,16,Master's,Technical Degree,1,5,2019-01-01,1
2951,Matthew,Rodriguez,33,Male,Married,14,Bachelor's,Medical,5,8,2019-01-01,1
2952,Daniel,Brown,33,Male,Married,16,Bachelor's,Marketing,0,13.2,2012-12-31,0
2953,James,Martinez,50,Male,Married,24,Bachelor's,Life Sciences,3,24.2,2012-01-01,0
2954,Matthew,Davis,45,Male,Married,4,Some College,Life Sciences,1,9,2015-01-01,0
2955,Matthew,Taylor,26,Male,Single,10,Bachelor's,Medical,1,5,2019-01-01,0
2958,Paul,Williams,30,Male,Married,10,Bachelor's,Marketing,1,11,2014-01-01,0
2959,Elizabeth,Miller,33,Female,Single,9,Master's,Marketing,0,6,2019-01-01,1
2960,Dorothy,Anderson,52,Female,Married,9,Some College,Life Sciences,3,9,2020-01-01,0
2961,Paul,Smith,35,Male,Single,2,Master's,Medical,0,6.6,2019-01-01,0
2962,John,Davis,28,Male,Single,2,Master's,Medical,6,5.5,2022-01-01,1
2963,Steven,Martinez,29,Male,Married,8,No Degree,Medical,1,11,2014-01-01,0
2964,Lisa,Thomas,27,Female,Married,22,Bachelor's,Human Resources,1,1.1,2023-01-01,1
2966,Mary,Lopez,39,Female,Married,28,Master's,Life Sciences,0,21,2004-01-01,0
2967,Nancy,Lopez,35,Female,Married,10,Bachelor's,Life Sciences,1,17.6,2008-01-01,0
2968,Thomas,Davis,34,Male,Single,3,Bachelor's,Other,3,15,2011-01-01,0
2969,Steven,Rodriguez,40,Male,Single,9,Master's,Life Sciences,3,15,2019-01-01,0
2970,Patricia,Rodriguez,30,Female,Single,2,Master's,Technical Degree,0,10,2015-01-01,0
2971,Betty,Smith,47,Female,Divorced,16,Bachelor's,Medical,4,18.7,2022-01-01,0
2972,Paul,Rodriguez,24,Male,Married,1,Bachelor's,Medical,2,6.6,2022-01-01,0
2973,Jessica,Jones,38,Female,Single,6,Bachelor's,Life Sciences,7,24.2,2004-01-01,0
2974,Christopher,Gonzalez,25,Male,Single,10,Master's,Life Sciences,0,5,2020-01-01,0
2975,Barbara,Williams,28,Female,Married,2,Master's,Marketing,1,8.8,2016-01-01,0
2976,Matthew,Taylor,26,Male,Single,5,Master's,Technical Degree,1,2,2022-01-01,1
2977,Kenneth,Davis,43,Male,Divorced,6,Master's,Other,4,23.1,2023-01-01,0
2978,Margaret,Davis,28,Female,Single,10,Bachelor's,Other,3,10,2016-01-01,0
2979,Emily,Jones,26,Female,Married,25,No Degree,Life Sciences,1,8,2016-01-01,0
2981,Kenneth,Hernandez,36,Male,Single,2,No Degree,Human Resources,1,11,2014-01-01,0
2982,Mark,Moore,28,Male,Married,26,Bachelor's,Life Sciences,1,5,2019-01-01,0
2983,William,Miller,23,Male,Divorced,2,No Degree,Life Sciences,1,7.7,2016-12-31,0
2984,William,Jackson,39,Male,Married,6,Bachelor's,Medical,7,8,2022-01-01,1
2985,Paul,Miller,41,Male,Married,26,Some College,Life Sciences,1,25,1999-01-01,0
2986,William,Martinez,49,Male,Married,5,Master's,Technical Degree,2,22,2020-12-31,0
2987,Steven,Jones,31,Male,Single,1,Master's,Other,1,11,2014-01-01,1
2988,Margaret,Jones,32,Female,Single,16,No Degree,Life Sciences,1,10,2014-01-01,1
2989,Emily,Garcia,34,Female,Married,11,Master's,Marketing,4,8.8,2017-12-31,0
2990,Lisa,Williams,24,Female,Married,5,Some College,Medical,1,8,2016-01-01,1
2993,Lisa,Jones,38,Female,Married,14,Some College,Life Sciences,1,5.5,2019-01-01,0
2996,Thomas,Anderson,33,Male,Married,8,Master's,Life Sciences,2,8.8,2022-01-01,0
2997,Sarah,Jones,34,Female,Single,2,Master's,Technical Degree,1,15.4,2009-12-31,0
2998,Richard,Brown,37,Male,Single,19,Some College,Medical,1,11,2014-01-01,0
2999,Barbara,Garcia,25,Female,Married,1,Bachelor's,Life Sciences,0,5.5,2020-01-01,0
3000,James,Martin,35,Male,Married,6,Master's,Medical,4,7.7,2019-01-01,0
3001,Kenneth,Rodriguez,42,Male,Married,5,Some College,Other,4,8.8,2022-01-01,0
3002,Donna,Jackson,38,Female,Married,10,Some College,Life Sciences,1,11,2014-01-01,0
3003,Kenneth,Davis,42,Male,Married,9,Some College,Life Sciences,1,8,2016-01-01,0
3005,Joseph,Smith,35,Male,Single,1,Bachelor's,Medical,1,6.6,2017-12-31,0
3007,Donald,Jones,41,Male,Married,14,Some College,Life Sciences,6,24.2,2020-01-01,0
3008,Dorothy,Martin,45,Female,Single,25,Bachelor's,Medical,3,24.2,2024-01-01,0
3009,Donald,Lopez,26,Male,Married,4,Bachelor's,Medical,1,5,2019-01-01,0
3012,William,Garcia,48,Male,Single,4,Bachelor's,Life Sciences,1,12.1,2014-01-01,0
3013,Richard,Davis,42,Male,Married,2,Bachelor's,Life Sciences,5,26.4,2001-12-31,0
3014,John,Wilson,24,Male,Divorced,21,Bachelor's,Medical,1,1,2023-01-01,1
3015,Mary,Rodriguez,29,Female,Single,9,Bachelor's,Marketing,1,2,2022-01-01,1
3016,Anthony,Davis,43,Male,Married,23,Some College,Life Sciences,1,9.9,2015-01-01,0
3017,Susan,Miller,32,Female,Married,9,Master's,Life Sciences,1,6,2017-12-31,0
3019,Sandra,Martin,29,Female,Married,12,Bachelor's,Medical,0,11,2015-01-01,0
3020,Ashley,Hernandez,37,Female,Divorced,25,Some College,Medical,7,9.9,2017-12-31,0
3021,Mark,Davis,30,Male,Divorced,24,No Degree,Life Sciences,1,1,2023-01-01,0
3025,Matthew,Martin,46,Male,Divorced,2,Master's,Technical Degree,2,12,2017-12-31,0
3026,Emily,Martin,20,Female,Single,1,Bachelor's,Life Sciences,1,1,2023-01-01,0
3027,Kimberly,Taylor,35,Female,Married,25,Doctoral/Professional,Medical,3,16.5,2011-01-01,0
3028,John,Taylor,25,Male,Married,13,No Degree,Medical,1,7,2016-12-31,0
3029,Linda,Anderson,46,Female,Married,15,Master's,Other,8,11,2016-01-01,0
3030,Mark,Johnson,28,Male,Single,2,No Degree,Medical,0,6,2019-01-01,0
3031,Joseph,Taylor,33,Male,Single,22,Bachelor's,Life Sciences,0,6,2019-01-01,0
3032,Paul,Gonzalez,35,Male,Single,5,Master's,Technical Degree,0,18.7,2008-01-01,0
3034,Betty,Taylor,22,Female,Divorced,11,Some College,Other,0,5.5,2020-01-01,1
3035,Patricia,Miller,33,Female,Single,1,Bachelor's,Life Sciences,0,6,2019-01-01,0
3036,Thomas,Anderson,48,Male,Married,3,Bachelor's,Medical,1,35.2,1992-01-01,0
3038,Karen,Anderson,32,Female,Single,2,Some College,Life Sciences,4,11,2016-01-01,0
3039,David,Wilson,45,Male,Single,29,Bachelor's,Medical,5,9.9,2017-12-31,0
3040,Thomas,Martin,60,Male,Single,16,Master's,Marketing,8,10,2022-01-01,0
3041,Patricia,Taylor,32,Female,Married,2,Master's,Marketing,6,6,2020-01-01,0
3042,William,Anderson,45,Male,Married,20,Some College,Medical,0,23.1,2004-01-01,0
3044,Steven,Brown,34,Male,Married,7,Some College,Technical Degree,0,13.2,2012-12-31,1
3046,Kimberly,Jones,21,Female,Single,10,Bachelor's,Life Sciences,1,1.1,2023-01-01,1
3048,Christopher,Anderson,37,Male,Married,13,Bachelor's,Medical,1,11,2014-01-01,0
3050,Mark,Jackson,32,Male,Single,19,Bachelor's,Marketing,8,9,2019-01-01,1
3051,Richard,Anderson,40,Male,Married,2,No Degree,Life Sciences,0,23.1,2004-01-01,0
3052,Jennifer,Rodriguez,37,Female,Married,2,Bachelor's,Life Sciences,8,14.3,2019-01-01,0
3053,Christopher,Garcia,29,Male,Single,2,No Degree,Life Sciences,4,11,2017-12-31,0
3054,Michael,Williams,23,Male,Single,20,No Degree,Life Sciences,0,5.5,2020-01-01,0
3056,Daniel,Williams,28,Male,Divorced,17,Some College,Medical,1,11,2014-01-01,0
3057,Dorothy,Gonzalez,25,Female,Single,8,Bachelor's,Medical,1,6.6,2017-12-31,0
3058,Steven,Martin,19,Male,Single,2,Some College,Technical Degree,1,1,2023-01-01,1
3059,David,Gonzalez,30,Male,Single,1,Some College,Life Sciences,6,10,2024-01-01,1
3061,John,Garcia,38,Male,Married,3,Master's,Other,3,8,2022-01-01,0
3063,William,Garcia,34,Male,Married,23,Some College,Medical,4,17,2019-01-01,0
3064,William,Garcia,33,Male,Married,9,Bachelor's,Medical,0,15,2009-12-31,0
3065,John,Wilson,29,Male,Divorced,3,Master's,Medical,9,9.9,2022-01-01,0
3066,Thomas,Martinez,22,Male,Married,19,No Degree,Medical,1,2,2022-01-01,0
3067,Mark,Martinez,44,Male,Married,23,Bachelor's,Medical,4,18.7,2020-12-31,0
3068,David,Brown,46,Male,Divorced,9,Bachelor's,Marketing,4,28,2016-12-31,1
3069,Barbara,Miller,46,Female,Divorced,1,Some College,Marketing,1,24,2000-01-01,0
3071,Charles,Smith,28,Male,Single,9,Master's,Life Sciences,1,7.7,2016-12-31,0
3072,Mark,Thomas,52,Male,Single,7,Master's,Life Sciences,7,18,2016-01-01,0
3074,James,Martin,35,Male,Single,27,Bachelor's,Life Sciences,1,11,2014-01-01,1
3075,Donald,Davis,26,Male,Single,10,Bachelor's,Medical,1,5.5,2019-01-01,0
3076,Richard,Jackson,43,Male,Married,28,Bachelor's,Technical Degree,4,8.8,2019-01-01,0
3077,Donald,Anderson,27,Male,Married,8,No Degree,Marketing,0,5,2020-01-01,0
3078,Anthony,Anderson,43,Male,Married,10,Some College,Life Sciences,3,8.8,2022-01-01,0
3079,Robert,Martin,38,Male,Married,2,Master's,Medical,5,5,2024-01-01,0
3081,Jessica,Moore,30,Female,Divorced,2,No Degree,Life Sciences,1,1,2023-01-01,0
3083,Paul,Miller,32,Male,Married,7,Doctoral/Professional,Marketing,4,7,2020-01-01,0
3084,Patricia,Garcia,34,Female,Married,12,Master's,Life Sciences,9,7,2020-12-31,0
3085,William,Johnson,42,Male,Divorced,24,Bachelor's,Life Sciences,3,20.9,2023-01-01,1
3086,Daniel,Johnson,33,Male,Divorced,1,Bachelor's,Medical,1,9,2015-01-01,0
3087,William,Johnson,47,Male,Divorced,18,Master's,Life Sciences,1,7,2016-12-31,0
3088,Andrew,Martin,27,Male,Single,9,Doctoral/Professional,Other,0,4,2020-12-31,1
3089,Thomas,Hernandez,27,Male,Divorced,5,Bachelor's,Medical,1,10,2014-01-01,0
3090,Jennifer,Johnson,50,Female,Married,4,Some College,Life Sciences,2,31,2019-01-01,1
3091,Linda,Wilson,39,Female,Single,6,Bachelor's,Life Sciences,3,17.6,2023-01-01,0
3092,Elizabeth,Garcia,26,Female,Married,2,Master's,Marketing,1,8,2016-01-01,0
3093,Karen,Martin,37,Female,Divorced,13,Master's,Medical,6,21,2004-12-31,0
3094,Kenneth,Jackson,37,Male,Divorced,1,Master's,Medical,1,6.6,2017-12-31,0
3095,Kimberly,Garcia,36,Female,Married,2,Some College,Medical,3,11,2019-01-01,0
3096,Mark,Jackson,36,Male,Married,1,Master's,Other,0,7.7,2017-12-31,0
3097,Nancy,Johnson,57,Female,Married,3,Bachelor's,Medical,4,13.2,2023-01-01,0
3099,Christopher,Lopez,38,Male,Divorced,2,Some College,Medical,0,24.2,2003-01-01,0
3100,Betty,Williams,21,Female,Single,18,No Degree,Other,1,1.1,2023-01-01,1
3101,Margaret,Moore,48,Female,Divorced,1,Master's,Medical,3,32,2016-12-31,0
3102,Jennifer,Martinez,45,Female,Married,2,Some College,Marketing,0,8.8,2016-12-31,0
3104,Linda,Rodriguez,26,Female,Single,1,Some College,Life Sciences,7,10,2016-12-31,1
3106,Anthony,Taylor,36,Male,Single,7,Bachelor's,Life Sciences,2,15,2020-01-01,0
3107,Richard,Miller,42,Male,Married,2,Some College,Medical,0,25.3,2001-12-31,0
3108,Kenneth,Johnson,35,Male,Single,4,Master's,Life Sciences,1,9.9,2015-01-01,0
3109,Michael,Jackson,23,Male,Married,28,Bachelor's,Life Sciences,2,6,2022-01-01,0
3110,Dorothy,Williams,38,Female,Married,6,Some College,Other,1,5.5,2019-01-01,0
3111,Ashley,Martin,41,Female,Single,4,Master's,Marketing,3,23,2003-01-01,0
3112,Karen,Wilson,49,Female,Married,25,Master's,Life Sciences,1,11,2015-01-01,0
3113,Donna,Hernandez,43,Female,Married,2,Master's,Life Sciences,4,11,2016-01-01,0
3114,Sarah,Taylor,56,Female,Married,6,Bachelor's,Life Sciences,9,39.6,2016-12-31,0
3115,Emily,Martin,54,Female,Single,26,Bachelor's,Human Resources,2,23,2019-01-01,1
3116,Daniel,Jones,36,Male,Married,1,Bachelor's,Human Resources,1,7,2016-12-31,0
3117,Kenneth,Jackson,31,Male,Divorced,5,Bachelor's,Life Sciences,4,9,2020-12-31,0
3118,Ashley,Taylor,27,Female,Single,20,Bachelor's,Life Sciences,1,7,2016-12-31,0
3119,Donald,Thomas,26,Male,Single,2,No Degree,Medical,0,5,2020-01-01,0
3120,Elizabeth,Martin,46,Female,Married,2,Bachelor's,Technical Degree,3,28,2016-12-31,0
3121,Joseph,Martinez,28,Male,Single,5,Master's,Technical Degree,1,2.2,2022-01-01,1
3122,Richard,Smith,26,Male,Single,4,Master's,Marketing,1,8,2016-01-01,1
3123,Michael,Smith,26,Male,Married,28,Some College,Marketing,1,6.6,2019-01-01,0
3125,Richard,Martin,28,Male,Married,1,No Degree,Life Sciences,1,11,2014-01-01,0
3126,Margaret,Wilson,47,Female,Single,10,Master's,Life Sciences,9,24.2,2020-12-31,0
3127,John,Hernandez,29,Male,Married,2,Bachelor's,Medical,2,10,2024-01-01,0
3128,Daniel,Moore,25,Male,Divorced,9,Bachelor's,Medical,6,6,2022-01-01,0
3130,Richard,Martinez,50,Male,Single,10,Bachelor's,Technical Degree,6,22,2020-01-01,0
3131,Charles,Williams,30,Male,Divorced,7,Bachelor's,Technical Degree,1,1.1,2023-01-01,0
3132,Thomas,Martinez,17,Male,Single,21,Bachelor's,Other,1,1,2023-01-01,1
3133,Dorothy,Moore,24,Female,Single,3,Some College,Life Sciences,9,4.4,2022-01-01,1
3134,Christopher,Smith,39,Male,Divorced,9,Master's,Life Sciences,1,5.5,2019-01-01,0
3135,Michael,Hernandez,33,Male,Married,28,Master's,Life Sciences,1,16.5,2008-12-31,0
3136,Christopher,Gonzalez,32,Male,Divorced,9,Bachelor's,Life Sciences,0,10,2015-01-01,0
3137,Andrew,Martin,31,Male,Married,7,Master's,Life Sciences,3,13,2016-12-31,1
3138,James,Garcia,36,Male,Married,9,Bachelor's,Medical,0,2,2023-01-01,1
3139,Richard,Hernandez,41,Male,Single,6,Bachelor's,Marketing,1,11,2014-01-01,0
